-0.747558657,-0.451066514,-0.307972166
-0.747572691,-0.451063397,-0.308184408
-0.747586884,-0.451060234,-0.308396903
-0.747601234,-0.451057025,-0.308609653
-0.747615742,-0.45105377,-0.308822657
-0.747630406,-0.451050469,-0.309035917
-0.747645226,-0.451047121,-0.309249431
-0.7476602,-0.451043728,-0.309463202
-0.747675328,-0.451040288,-0.309677229
-0.74769061,-0.451036802,-0.309891513
-0.747706044,-0.45103327,-0.310106053
-0.74772163,-0.451029691,-0.310320852
-0.747737367,-0.451026065,-0.310535908
-0.747753254,-0.451022393,-0.310751223
-0.74776929,-0.451018674,-0.310966797
-0.747785475,-0.451014908,-0.311182631
-0.747801808,-0.451011095,-0.311398724
-0.747818289,-0.451007236,-0.311615078
-0.747834916,-0.451003329,-0.311831692
-0.747851688,-0.450999376,-0.312048568
-0.747868606,-0.450995375,-0.312265705
-0.747885669,-0.450991327,-0.312483104
-0.747902875,-0.450987232,-0.312700766
-0.747920224,-0.45098309,-0.312918691
-0.747937716,-0.4509789,-0.31313688
-0.747955349,-0.450974662,-0.313355333
-0.747973123,-0.450970377,-0.313574049
-0.747991038,-0.450966044,-0.313793031
-0.748009092,-0.450961664,-0.314012278
-0.748027285,-0.450957236,-0.314231791
-0.748045617,-0.45095276,-0.314451571
-0.748064086,-0.450948236,-0.314671617
-0.748082692,-0.450943664,-0.31489193
-0.748101435,-0.450939044,-0.315112511
-0.748120314,-0.450934376,-0.31533336
-0.748139328,-0.45092966,-0.315554477
-0.748158476,-0.450924895,-0.315775864
-0.748177758,-0.450920082,-0.31599752
-0.748197173,-0.45091522,-0.316219447
-0.748216721,-0.45091031,-0.316441643
-0.748236401,-0.450905352,-0.316664111
-0.748256213,-0.450900345,-0.31688685
-0.748276155,-0.450895289,-0.317109861
-0.748296228,-0.450890184,-0.317333145
-0.74831643,-0.450885031,-0.317556701
-0.748336762,-0.450879828,-0.317780531
-0.748357222,-0.450874576,-0.318004635
-0.74837781,-0.450869276,-0.318229013
-0.748398525,-0.450863926,-0.318453665
-0.748419367,-0.450858527,-0.318678593
-0.748440335,-0.450853078,-0.318903797
-0.748461428,-0.450847581,-0.319129277
-0.748482647,-0.450842033,-0.319355034
-0.74850399,-0.450836437,-0.319581068
-0.748525458,-0.45083079,-0.31980738
-0.748547048,-0.450825094,-0.32003397
-0.748568762,-0.450819348,-0.320260839
-0.748590597,-0.450813552,-0.320487987
-0.748612555,-0.450807707,-0.320715415
-0.748634634,-0.450801811,-0.320943123
-0.748656833,-0.450795865,-0.321171112
-0.748679153,-0.45078987,-0.321399382
-0.748701593,-0.450783824,-0.321627933
-0.748724151,-0.450777727,-0.321856767
-0.748746828,-0.450771581,-0.322085884
-0.748769624,-0.450765383,-0.322315283
-0.748792537,-0.450759136,-0.322544967
-0.748815567,-0.450752837,-0.322774934
-0.748838713,-0.450746489,-0.323005187
-0.748861976,-0.450740089,-0.323235725
-0.748885354,-0.450733638,-0.323466548
-0.748908848,-0.450727137,-0.323697658
-0.748932456,-0.450720585,-0.323929054
-0.748956178,-0.450713981,-0.324160738
-0.748980014,-0.450707327,-0.324392709
-0.749003963,-0.450700621,-0.324624969
-0.749028025,-0.450693864,-0.324857518
-0.749052199,-0.450687056,-0.325090356
-0.749076484,-0.450680196,-0.325323484
-0.749100881,-0.450673284,-0.325556902
-0.749125389,-0.450666322,-0.325790611
-0.749150007,-0.450659307,-0.326024612
-0.749174735,-0.450652241,-0.326258904
-0.749199573,-0.450645123,-0.326493489
-0.749224519,-0.450637953,-0.326728367
-0.749249574,-0.450630731,-0.326963539
-0.749274737,-0.450623457,-0.327199004
-0.749300008,-0.45061613,-0.327434765
-0.749325386,-0.450608752,-0.32767082
-0.74935087,-0.450601321,-0.327907171
-0.749376461,-0.450593838,-0.328143818
-0.749402158,-0.450586303,-0.328380762
-0.749427961,-0.450578715,-0.328618003
-0.749453868,-0.450571075,-0.328855542
-0.74947988,-0.450563381,-0.32909338
-0.749505996,-0.450555635,-0.329331516
-0.749532216,-0.450547837,-0.329569951
-0.749558539,-0.450539985,-0.329808687
-0.749584965,-0.45053208,-0.330047723
-0.749611494,-0.450524122,-0.33028706
-0.749638125,-0.450516112,-0.330526699
-0.749664857,-0.450508047,-0.33076664
-0.749691691,-0.45049993,-0.331006884
